type,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
RSM0046,0.16666666666666666,0,0,0,0,0.4444444444444444,0.05555555555555555,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.46461777777778,11.833333333333334,2.0555555555555554,63.0,9.0,1.55,0.6555555555555554,2.24,2.691111111111111,1.8333333333333333,2.1666666666666665,0.05555555555555555,0.3888888888888889,0.4125,0.48749999999999993,0.012499999999999999,0.0875
RSM0047,0.3333333333333333,0,0,0,0,0.2222222222222222,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.164035555555554,9.777777777777779,2.0,47.0,9.333333333333334,1.3,0.6277777777777778,1.35,2.5011111111111113,1.6666666666666667,1.4444444444444444,1.1111111111111112,0.0,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.0
RSM0048,0.2222222222222222,0,0,0,0,0.4444444444444444,0,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.895025555555556,11.222222222222221,1.8888888888888888,23.0,6.444444444444445,1.15,0.6111111111111112,1.78,2.67,1.7222222222222223,2.0,0.2777777777777778,0.0,0.4305555555555556,0.5,0.06944444444444445,0.0
RSM0049,0.2222222222222222,0,0,0,0,0.2222222222222222,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.10358666666667,11.222222222222221,2.111111111111111,46.0,9.88888888888889,1.35,0.6777777777777777,1.11,2.621111111111111,1.6666666666666667,1.7777777777777777,1.1111111111111112,0.0,0.3658536585365854,0.3902439024390244,0.24390243902439027,0.0
RSM0051,0.1111111111111111,0,0,0,0,0.3888888888888889,0.1111111111111111,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.11469888888889,12.722222222222221,2.111111111111111,62.0,9.38888888888889,1.6,0.675,2.255,2.786388888888889,1.8888888888888888,2.4444444444444446,0.0,0.3888888888888889,0.39999999999999997,0.5176470588235295,0.0,0.08235294117647059
RSM0052,0.1111111111111111,0,0,0,0,0.1111111111111111,0,0.5555555555555556,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.88082744444445,13.0,2.2222222222222223,24.0,9.666666666666666,1.15,0.7055555555555555,1.89,2.8544444444444443,1.8888888888888888,2.7777777777777777,0.5555555555555556,0.0,0.36170212765957444,0.5319148936170213,0.10638297872340426,0.0
RSM0053,0.1111111111111111,0,0,0,0,0.3888888888888889,0.1111111111111111,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.70003222222222,12.722222222222221,2.111111111111111,65.0,9.555555555555555,1.5,0.6694444444444444,2.2199999999999998,2.788333333333333,1.8888888888888888,2.4444444444444446,0.0,0.5555555555555556,0.3863636363636363,0.5,0.0,0.11363636363636363
RSM0054,0.1111111111111111,0,0,0,0,0.3888888888888889,0.1111111111111111,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.68569888888889,12.722222222222221,2.111111111111111,59.0,9.222222222222221,1.6,0.675,2.3,2.783888888888889,1.8888888888888888,2.4444444444444446,0.0,0.2222222222222222,0.4146341463414634,0.5365853658536586,0.0,0.04878048780487805
RSM0055,0.32432432432432434,0,0,0,0,0.4864864864864865,0.16216216216216217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.926111486486485,9.756756756756756,1.7297297297297298,24.0,5.054054054054054,1.15,0.5648648648648649,1.49,2.488918918918919,1.6756756756756757,1.4594594594594594,0.13513513513513514,0.0,0.512396694214876,0.4462809917355372,0.04132231404958678,0.0
RSM0056,0.2631578947368421,0,0,0,0,0.42105263157894735,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.471963157894738,10.789473684210526,1.8421052631578947,25.0,6.2631578947368425,1.15,0.5921052631578947,1.6099999999999999,2.654210526315789,1.736842105263158,1.894736842105263,0.3157894736842105,0.0,0.44000000000000006,0.48,0.08,0.0
RSM0057,0.21052631578947367,0,0,0,0,0.42105263157894735,0,0.3157894736842105,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.431145263157894,11.263157894736842,1.894736842105263,19.0,6.315789473684211,1.55,0.6315789473684209,2.44,2.6757894736842105,1.7894736842105263,2.1052631578947367,0.0,0.0,0.45945945945945943,0.5405405405405405,0.0,0.0
RSM0058,0.21052631578947367,0,0,0,0,0.42105263157894735,0,0.3157894736842105,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.600987368421052,11.263157894736842,1.8421052631578947,11.0,5.894736842105263,1.25,0.6157894736842104,2.13,2.692105263157895,1.7894736842105263,2.1052631578947367,0.0,0.0,0.45945945945945943,0.5405405405405405,0.0,0.0
RSM0059,0.21052631578947367,0,0,0,0,0.42105263157894735,0.21052631578947367,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.246787368421053,11.526315789473685,1.894736842105263,28.0,6.578947368421052,1.1,0.6184210526315789,1.54,2.638947368421053,1.736842105263158,1.894736842105263,0.5263157894736842,0.0,0.4177215189873418,0.45569620253164556,0.12658227848101264,0.0
RSM0060,0.10526315789473684,0,0,0,0,0.42105263157894735,0.21052631578947367,0.10526315789473684,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.140520336842105,13.210526315789474,2.0,28.0,7.421052631578948,1.1,0.644736842105263,2.08,2.8263157894736843,1.8421052631578947,2.4210526315789473,0.5263157894736842,0.0,0.3846153846153846,0.5054945054945055,0.10989010989010987,0.0
RSM0061,0.3157894736842105,0,0,0,0,0.47368421052631576,0,0,0,0,0,0,0,0,0,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.98683894736842,10.105263157894736,2.0,47.0,8.210526315789474,1.3,0.65,0.8900000000000001,2.398947368421053,1.6842105263157894,1.5789473684210527,0.5263157894736842,0.0,0.4444444444444444,0.4166666666666667,0.1388888888888889,0.0
RSM0062,0.2631578947368421,0,0,0,0,0.42105263157894735,0,0.2631578947368421,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.952833610526318,11.052631578947368,1.7894736842105263,12.0,5.578947368421052,1.0,0.5842105263157894,1.8299999999999998,2.642631578947368,1.736842105263158,1.9473684210526316,0.0,0.0,0.4714285714285715,0.5285714285714286,0.0,0.0
RSM0063,0.3157894736842105,0,0,0,0,0.42105263157894735,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.001486315789473,9.947368421052632,1.8421052631578947,46.0,6.7894736842105265,1.35,0.5947368421052631,1.11,2.51,1.631578947368421,1.4736842105263157,0.5263157894736842,0.0,0.4492753623188405,0.40579710144927533,0.14492753623188404,0.0
RSM0064,0.2631578947368421,0,0,0,0,0.42105263157894735,0,0.2631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.202384210526317,11.052631578947368,1.8421052631578947,30.0,6.526315789473684,1.05,0.5868421052631578,1.63,2.6531578947368417,1.736842105263158,1.9473684210526316,0.5263157894736842,0.0,0.41250000000000003,0.4625,0.125,0.0
RSM0065,0.15384615384615385,0,0,0,0,0.46153846153846156,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26836,12.461538461538462,2.076923076923077,47.0,9.076923076923077,1.3,0.6653846153846154,1.75,2.703846153846154,1.8461538461538463,2.1538461538461537,0.7692307692307693,0.0,0.38709677419354843,0.45161290322580644,0.16129032258064518,0.0
RSM0067,0.2,0,0,0,0,0.1,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84384832,12.0,2.0,29.0,8.2,1.1,0.63,2.33,2.778,1.8,2.2,1.0,0.0,0.36,0.44000000000000006,0.2,0.0
RSM0068,0.25,0,0,0,0,0.25,0,0.4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35257386,11.45,1.85,12.0,6.25,1.0,0.6025,1.8299999999999998,2.7245,1.75,2.2,0.0,0.0,0.4430379746835443,0.5569620253164557,0.0,0.0
RSM0069,0.2,0,0,0,0,0.45,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.787223000000001,11.4,1.95,37.0,7.2,1.75,0.645,2.49,2.6670000000000003,1.8,2.1,0.0,0.0,0.46153846153846156,0.5384615384615385,0.0,0.0
RSM0072,0.2,0,0,0,0,0.45,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.410123,11.4,1.9,19.0,6.3,1.55,0.635,2.44,2.6695,1.8,2.1,0.0,0.0,0.46153846153846156,0.5384615384615385,0.0,0.0
RSM0073,0.1,0,0,0,0,0.1,0,0.6,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4926847,13.3,2.2,24.0,9.5,1.15,0.695,1.89,2.9130000000000003,1.9,2.9,0.5,0.0,0.3584905660377358,0.5471698113207547,0.09433962264150944,0.0
RSM0075,0.1,0,0,0,0,0.1,0,0.6,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4293802,12.8,2.1,14.0,8.2,1.25,0.705,2.13,2.8890000000000002,1.9,2.9,0.0,0.0,0.3958333333333333,0.6041666666666666,0.0,0.0
RSM0076,0.3,0,0,0,0,0.4,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.05317175,10.35,1.8,26.0,6.05,1.1,0.5725,1.56,2.6340000000000003,1.7,1.8,0.35,0.0,0.44155844155844154,0.4675324675324675,0.0909090909090909,0.0
RSM0077,0.15,0,0,0,0,0.45,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.157816,12.4,2.0,27.0,7.55,1.1,0.6487499999999999,1.53,2.73875,1.85,2.2,0.6,0.0,0.3978494623655914,0.4731182795698925,0.12903225806451613,0.0
RSM0078,0.05,0,0,0,0,0.2,0,0.6,0,0,0,0.1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0313651,13.4,2.1,14.0,8.0,1.25,0.7125,2.13,2.9245,1.95,2.95,0.0,0.0,0.39795918367346933,0.6020408163265306,0.0,0.0
RSM0079,0.1,0,0,0,0,0.1,0,0.6,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.239980199999998,13.8,2.3,47.0,11.8,1.3,0.71,1.75,2.927,1.9,2.9,1.0,0.0,0.3275862068965517,0.5,0.1724137931034483,0.0
RSM0080,0.2,0,0,0,0,0.3,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.559158,11.9,2.0,28.0,8.1,1.1,0.635,1.54,2.771,1.7,2.2,1.0,0.0,0.346938775510204,0.4489795918367347,0.2040816326530612,0.0
RSM0081,0.34146341463414637,0,0,0,0,0.4878048780487805,0.14634146341463414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390243902439025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.592765975609757,9.536585365853659,1.7073170731707317,24.0,4.902439024390244,1.15,0.5560975609756097,1.49,2.4778048780487807,1.6585365853658536,1.4146341463414633,0.12195121951219512,0.0,0.5190839694656488,0.4427480916030534,0.038167938931297704,0.0
RSM0083,0.09523809523809523,0,0,0,0,0.47619047619047616,0,0.38095238095238093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.936384761904762,13.380952380952381,2.0,28.0,7.380952380952381,1.1,0.6499999999999999,1.54,2.8247619047619046,1.8571428571428572,2.4761904761904763,0.47619047619047616,0.0,0.38613861386138615,0.5148514851485149,0.09900990099009901,0.0
RSM0084,0.19047619047619047,0,0,0,0,0.38095238095238093,0.2857142857142857,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.646064761904764,11.904761904761905,1.9523809523809523,47.0,7.523809523809524,1.3,0.6309523809523808,1.75,2.6671428571428573,1.8095238095238095,2.0,0.47619047619047616,0.0,0.4222222222222222,0.4666666666666667,0.1111111111111111,0.0
RSM0085,0.09523809523809523,0,0,0,0,0.38095238095238093,0.19047619047619047,0.19047619047619047,0,0,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.05685357142857,13.19047619047619,2.0952380952380953,24.0,7.9523809523809526,1.15,0.6904761904761905,1.89,2.7347619047619047,1.9047619047619047,2.4761904761904763,0.23809523809523808,0.0,0.4123711340206186,0.5360824742268042,0.051546391752577324,0.0
RSM0086,0.09523809523809523,0,0,0,0,0.47619047619047616,0,0.38095238095238093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.023718095238095,13.428571428571429,2.0,29.0,7.428571428571429,1.1,0.6499999999999999,1.79,2.8128571428571427,1.9047619047619047,2.4761904761904763,0.47619047619047616,0.0,0.39215686274509803,0.5098039215686275,0.09803921568627451,0.0
RSM0087,0.14285714285714285,0,0,0,0,0.42857142857142855,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.676567619047617,12.523809523809524,2.0476190476190474,28.0,8.142857142857142,1.1,0.6642857142857143,1.54,2.7347619047619047,1.7619047619047619,2.1904761904761907,0.9523809523809523,0.0,0.35922330097087374,0.44660194174757284,0.19417475728155337,0.0
RSM0088,0.09523809523809523,0,0,0,0,0.38095238095238093,0.19047619047619047,0.19047619047619047,0,0,0,0,0,0,0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.55408952380952,13.428571428571429,2.0952380952380953,29.0,8.19047619047619,1.1,0.6880952380952381,1.79,2.739523809523809,1.9047619047619047,2.4761904761904763,0.47619047619047616,0.0,0.39215686274509803,0.5098039215686275,0.09803921568627451,0.0
RSM0089,0.19047619047619047,0,0,0,0,0.38095238095238093,0.2857142857142857,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.909257380952381,11.666666666666666,1.9047619047619047,24.0,6.428571428571429,1.15,0.6238095238095238,1.89,2.660476190476191,1.8095238095238095,2.0,0.23809523809523808,0.0,0.4470588235294118,0.49411764705882355,0.058823529411764705,0.0
