,structure,Density
833,qmof-424af1a,2.73884
834,qmof-1cb7973,1.75717
835,qmof-9492dc7,1.75711
836,qmof-f754d4b,1.57787
837,qmof-f124941,1.0481
838,qmof-6756c93,1.74071
839,qmof-3e5a59b,1.41684
840,qmof-d995146,0.738326
841,qmof-13595d5,0.385744
842,qmof-9798592,1.75003
843,qmof-b262dd5,2.29156
844,qmof-025281e,2.11246
845,qmof-aceaa1d,3.22951
846,qmof-24538b7,1.77368
847,qmof-91f3692,1.99015
848,qmof-49df74b,0.965494
849,qmof-58dedce,1.42118
850,qmof-e823200,1.78283
851,qmof-702ad28,2.52657
852,qmof-96c06cd,1.56612
853,qmof-071a36b,1.9736
854,qmof-a3bb677,1.99873
855,qmof-dca8305,2.03073
856,qmof-6351b19,1.0891
857,qmof-7076722,1.553
858,qmof-96f42f3,1.95234
859,qmof-ea7c781,1.52585
860,qmof-a0b71cf,1.64535
861,qmof-10920d5,0.56155
862,qmof-2b351d2,1.31449
863,qmof-bc6d0a0,0.483627
864,qmof-2bd2131,1.78553
865,qmof-2531f43,0.934178
866,qmof-1a00b4b,1.7176
867,qmof-bbd536a,2.63107
868,qmof-322e926,1.88458
869,qmof-82f67c4,1.71279
870,qmof-fa5b4d2,0.812012
871,qmof-cbf3b98,0.967717
872,qmof-ac9eb6b,1.1719
873,qmof-8ba1449,2.62466
874,qmof-8f0d8a7,1.31296
875,qmof-b09c469,2.02131
876,qmof-d50fc3b,2.35548
877,qmof-f37b4ac,1.84826
878,qmof-3417ac3,1.65003
879,qmof-7794521,0.775834
880,qmof-25f371a,1.52586
881,qmof-68d0826,0.989368
882,qmof-ca17527,1.99461
883,qmof-f5240e6,1.53225
884,qmof-76dc26a,2.3868
885,qmof-8fddab8,0.44311
886,qmof-4e41fb5,2.12242
887,qmof-74a7ec8,2.06305
888,qmof-15519b3,1.61277
889,qmof-d6662a5,2.43028
890,qmof-bab1656,0.706071
891,qmof-2adadfd,1.08883
892,qmof-56ddcb3,0.535366
893,qmof-43db536,1.57239
894,qmof-a46c6f8,0.826961
895,qmof-b053c87,1.05296
896,qmof-98fcdd2,2.00903
897,qmof-0c70758,1.76559
898,qmof-26ebc0e,2.42624
899,qmof-3b1bdfe,0.966756
900,qmof-5ea429e,1.34243
901,qmof-0bac948,1.879
902,qmof-7f7b053,1.94408
903,qmof-6855b0e,1.33597
904,qmof-5480f62,2.09135
905,qmof-8f72013,1.96035
906,qmof-52b722a,0.795953
907,qmof-284eadc,2.32124
908,qmof-ef06895,1.37335
909,qmof-a5364ad,1.93781
910,qmof-8e56e92,1.50352
911,qmof-7f7afd2,0.679699
912,qmof-4720334,2.33501
913,qmof-d1453d9,3.91859
914,qmof-7ad5511,1.72747
915,qmof-ddd91fd,0.594907
916,qmof-623cc29,1.54835
917,qmof-f6b0935,1.95853
918,qmof-47d81d6,2.08663
919,qmof-9d9119c,1.62272
920,qmof-f57a388,0.542634
921,qmof-b6c72b2,1.02664
922,qmof-8828925,1.51651
923,qmof-8e3b886,1.09329
924,qmof-fd349f0,1.84862
925,qmof-8332999,1.97398
926,qmof-725cabf,1.5552
927,qmof-f2abc85,1.73019
928,qmof-f4dec33,0.513716
929,qmof-a2d8489,0.943241
930,qmof-eccc1db,1.58845
931,qmof-4295040,1.84175
932,qmof-7d91d26,1.35305
933,qmof-c0d0be0,1.71755
934,qmof-b7bdda5,2.48005
935,qmof-4ca6257,2.19527
936,qmof-e397c42,1.3191
937,qmof-f130ab1,1.20312
938,qmof-5c01e0f,1.41107
939,qmof-745d85c,2.9165
940,qmof-80fed89,1.31053
941,qmof-b27390f,1.50615
942,qmof-f4da9da,2.00283
943,qmof-cb9b390,1.86316
944,qmof-320fb46,2.07331
945,qmof-5024817,2.93066
946,qmof-a956203,1.72166
947,qmof-391d6b2,1.02255
948,qmof-e54494c,1.75409
949,qmof-a0a3af5,1.43794
950,qmof-1ccde9c,0.662716
951,qmof-bdc19f7,1.68772
952,qmof-c799254,2.18621
953,qmof-0a38e7d,1.54964
954,qmof-f5e0bce,1.68491
955,qmof-bce7356,1.84637
956,qmof-90a3f60,0.885139
957,qmof-a5f444a,1.99383
958,qmof-66ea27b,1.0424
959,qmof-ac756ee,0.781143
960,qmof-21e64da,1.64405
961,qmof-e9836d3,1.80893
962,qmof-e9fd0e6,1.1265
963,qmof-29c250d,2.19267
964,qmof-529ff9f,1.75686
965,qmof-8d490d4,1.76668
966,qmof-03d81cc,0.598616
967,qmof-5ce36bf,1.45869
968,qmof-dca107d,2.80129
969,qmof-d8336ab,1.34923
970,qmof-74c27d5,1.76351
971,qmof-2da423f,1.79325
972,qmof-5e989c6,1.83163
973,qmof-57d5556,1.90615
974,qmof-5bba345,1.57338
975,qmof-2b7615b,1.75117
976,qmof-7c6b60e,2.25157
977,qmof-80a1d61,1.56774
978,qmof-ae652d1,1.07435
979,qmof-d79b3e3,1.18052
980,qmof-5c00a1d,1.82406
981,qmof-7f0e6bf,1.64952
982,qmof-4836169,1.45566
983,qmof-64d736f,0.727502
984,qmof-f36bf66,0.755993
985,qmof-8f4644b,2.03362
986,qmof-80959e0,1.0193
987,qmof-38516c4,1.5126
988,qmof-4d726d4,0.542401
989,qmof-36ade61,3.06512
990,qmof-e0a4afc,1.43481
991,qmof-110e680,1.75408
992,qmof-9a2ffb6,1.62002
993,qmof-effdd4d,1.70571
994,qmof-c6d5b12,0.438094
995,qmof-6d6cff3,1.17925
996,qmof-98009e1,1.77975
997,qmof-31b4fed,2.31782
998,qmof-6868cb6,1.53178
999,qmof-2b96e8a,2.51851
1000,qmof-f4c64c4,1.18694
1001,qmof-aec43f9,1.88243
1002,qmof-d3d7d3d,1.6488
1003,qmof-719983e,2.76599
1004,qmof-d549d54,1.84334
1005,qmof-9dd2a8a,1.90157
1006,qmof-328e112,2.0714
1007,qmof-c00d6a1,1.6943
1008,qmof-ed10ad3,2.19075
1009,qmof-e911ecb,1.98266
1010,qmof-7397205,1.82116
1011,qmof-3f60c96,0.472215
1012,qmof-c27a91a,1.75129
1013,qmof-50d8de5,1.85302
1014,qmof-7f3b860,0.441692
1015,qmof-b3457f4,1.86887
1016,qmof-3bb2216,1.21903
1017,qmof-c9afd47,0.713586
1018,qmof-47eb3b5,1.65005
1019,qmof-60f2715,2.65764
1020,qmof-6363485,1.4672
1021,qmof-96ee4f0,1.445
1022,qmof-d2b3713,2.52801
1023,qmof-5517ab7,2.16543
1024,qmof-9d2a0e4,0.586432
1025,qmof-f44d599,2.11237
1026,qmof-5890c4d,1.71841
1027,qmof-4d2a8cb,2.57364
1028,qmof-bf65e5f,0.690674
1029,qmof-3afda5a,2.40257
1030,qmof-9bb480f,2.08271
1031,qmof-ad40882,1.67334
1032,qmof-3913683,2.28942
1033,qmof-56168eb,2.19518
1034,qmof-c060980,1.86042
1035,qmof-0e7dcd2,3.68236
1036,qmof-a4041be,3.48756
1037,qmof-f4a5f09,1.29933
1038,qmof-91dacf6,2.40687
1039,qmof-bde20a7,0.532577
1040,qmof-1510275,2.48336
1041,qmof-76e5572,3.46778
1042,qmof-d7633f2,1.42134
1043,qmof-1c4f825,2.23362
1044,qmof-34822c6,1.71782
1045,qmof-1c152b7,1.75214
1046,qmof-f20b4d7,2.94572
1047,qmof-7e8b44a,1.74534
1048,qmof-c0f991d,1.41556
1049,qmof-7e65c9f,1.18537
1050,qmof-f5de41a,1.47403
1051,qmof-2f4fd06,1.48109
1052,qmof-17096b3,1.44118
1053,qmof-227bcd0,2.08652
1054,qmof-42ce45c,1.87915
1055,qmof-19e8f60,1.82668
1056,qmof-32b966b,1.11586
1057,qmof-e65a1c5,2.30474
1058,qmof-7eaabd6,2.14523
1059,qmof-e6aabf7,1.88014
1060,qmof-7f3ae47,2.42232
1061,qmof-dbb0552,2.27536
1062,qmof-7bc1e4e,1.8853
1063,qmof-d1e9881,1.02275
1064,qmof-debe154,2.32268
1065,qmof-7c74ed0,1.55403
1066,qmof-9ef088f,1.69903
1067,qmof-2517368,1.48551
1068,qmof-44b1658,1.90958
1069,qmof-0070c13,0.799336
1070,qmof-829dfe7,2.25932
1071,qmof-f982c5a,2.08723
1072,qmof-01d519e,1.5225
1073,qmof-f269adb,2.5205
1074,qmof-ca7241d,1.22113
1075,qmof-014a43f,1.62168
1076,qmof-25d93fb,1.48928
1077,qmof-096bf27,0.951056
1078,qmof-e6a0327,2.18958
1079,qmof-5fa242c,1.31805
1080,qmof-781949d,1.00593
1081,qmof-36f4a70,1.26713
1082,qmof-1d3328b,1.62612
1083,qmof-ab7ec59,1.80159
1084,qmof-d450a60,1.66834
1085,qmof-43d60ca,1.35564
1086,qmof-6c12fd7,1.80389
1087,qmof-3f6d858,1.48917
1088,qmof-a3f3e94,2.22599
1089,qmof-d520b05,1.65119
1090,qmof-21409d2,1.64241
1091,qmof-2fc7154,2.14553
1092,qmof-524b152,1.61899
1093,qmof-4765fb9,2.05879
1094,qmof-ec89e84,1.25475
1095,qmof-273a582,0.935019
1096,qmof-4b12f48,1.57493
1097,qmof-043da85,2.15266
1098,qmof-527e32e,2.36322
1099,qmof-9b63600,2.92136
1100,qmof-824f9fd,1.68933
1101,qmof-d9c1c6b,3.45192
1102,qmof-58ece63,1.83432
1103,qmof-c16efca,3.04533
1104,qmof-6c87d0c,1.54454
1105,qmof-6b58e65,1.86934
1106,qmof-6bca146,0.633631
1107,qmof-780623e,0.928449
1108,qmof-9a67fd7,2.79826
1109,qmof-362afdb,1.45462
1110,qmof-b7a1e1f,1.7209
1111,qmof-875aaeb,0.908972
1112,qmof-13df431,1.85355
1113,qmof-77bd44c,2.16527
1114,qmof-d520a51,1.55477
1115,qmof-63fd049,0.33035
1116,qmof-15f7608,0.799942
1117,qmof-c6bc0b3,1.77722
1118,qmof-dad89de,0.63979
1119,qmof-fe66204,1.57903
1120,qmof-ebb57c2,2.18462
1121,qmof-6d11fd4,1.59059
1122,qmof-26a3b14,1.80776
1123,qmof-f0c8c79,2.28832
1124,qmof-429fb29,2.39288
1125,qmof-dc505ad,0.73094
1126,qmof-1e78f2c,2.09102
1127,qmof-e9a379a,2.652
1128,qmof-bdddeb3,2.08072
1129,qmof-7216406,1.31468
1130,qmof-887bca5,3.2031
1131,qmof-340b60d,1.03491
1132,qmof-67ca802,1.59685
1133,qmof-6b9969b,1.70453
1134,qmof-f815bf7,1.08608
1135,qmof-2202f09,1.17361
1136,qmof-83480f0,2.48894
1137,qmof-5eee5ab,1.65373
1138,qmof-f295c03,2.44568
1139,qmof-bb23f24,1.93069
1140,qmof-e8d1a8e,2.01005
1141,qmof-5923d4b,0.623561
1142,qmof-2aef363,1.64436
1143,qmof-dd66937,1.53562
1144,qmof-4fd6966,1.77113
1145,qmof-f876822,2.57615
1146,qmof-a5b4f8a,1.49358
1147,qmof-8746932,1.72823
1148,qmof-2967134,1.89403
1149,qmof-2cfb1a9,1.5437
1150,qmof-d10ccb2,1.18487
1151,qmof-fff4e91,1.77716
1152,qmof-8ebe03b,1.42871
1153,qmof-f5277dd,1.70556
1154,qmof-c7ade9c,1.49648
1155,qmof-8192480,1.17001
1156,qmof-953f377,1.64265
1157,qmof-5b6b4a8,1.57098
1158,qmof-f3347b7,1.56287
1159,qmof-62b6b15,2.85628
1160,qmof-b420251,1.52605
1161,qmof-73ebe68,1.28261
1162,qmof-91c04d1,1.99449
1163,qmof-1db32bd,2.8474
1164,qmof-6614087,2.01813
1165,qmof-ba37365,2.78421
1166,qmof-99b2b18,1.44451
1167,qmof-0f5c9ec,1.49396
1168,qmof-f8bf70a,1.22303
1169,qmof-65bb65d,1.00913
1170,qmof-244cb4f,1.84248
1171,qmof-7b91383,2.87104
1172,qmof-e2ab328,1.8405
1173,qmof-1f56bb6,0.58942
1174,qmof-fda4509,1.77821
1175,qmof-d376793,1.76022
1176,qmof-949579f,1.73539
1177,qmof-0c75beb,1.71091
1178,qmof-af5679f,1.6559
1179,qmof-d2f08f6,0.795414
1180,qmof-99bf606,1.48964
1181,qmof-ef87001,0.791275
1182,qmof-87b704c,0.720587
1183,qmof-b62b6d8,1.34245
1184,qmof-6f9b5ab,1.57548
1185,qmof-d29bb99,2.72324
1186,qmof-534e590,2.64805
1187,qmof-f84978a,0.924181
1188,qmof-f343390,1.79076
1189,qmof-831eab7,2.88205
1190,qmof-bd32375,1.89155
1191,qmof-6db4857,1.4463
1192,qmof-91da70f,0.697039
1193,qmof-c8f72fc,1.28826
1194,qmof-76c8ad5,1.57721
1195,qmof-0134889,3.0813
1196,qmof-f28dffd,1.55595
1197,qmof-3179146,1.72259
1198,qmof-beb31d6,2.24051
1199,qmof-136b1ce,3.13992
1200,qmof-7cebcee,2.12837
1201,qmof-3f4c77b,1.33179
1202,qmof-a40eb47,0.891001
1203,qmof-667784d,0.326643
1204,qmof-36ea904,0.983386
1205,qmof-a6c3e4f,2.30001
1206,qmof-e49dfd4,2.22071
1207,qmof-cb22aa8,2.00449
1208,qmof-5d1443b,2.02788
1209,qmof-2bd5eb8,1.45607
1210,qmof-27ec0f6,3.0999
1211,qmof-b806efd,2.91647
1212,qmof-f324f38,2.05066
1213,qmof-c499b62,2.28951
1214,qmof-907de5a,1.0605
1215,qmof-99bc583,1.6233
1216,qmof-b89807d,2.02306
1217,qmof-cc4a249,1.76135
1218,qmof-3376567,2.61831
1219,qmof-d9d77ef,1.06343
1220,qmof-4994fff,1.57897
1221,qmof-7e3c643,0.425811
1222,qmof-dc774d8,1.83484
1223,qmof-72feed7,0.920579
1224,qmof-6c81e33,0.33554
1225,qmof-67bb876,2.32301
1226,qmof-a8a3590,1.75323
1227,qmof-5a4605f,1.51774
1228,qmof-bbf4045,1.05789
1229,qmof-53fb8fc,2.35736
1230,qmof-a831c79,2.20527
1231,qmof-2a4e11e,2.25442
1232,qmof-295bfb2,1.31379
1233,qmof-b618011,1.63203
1234,qmof-be41de7,1.44948
1235,qmof-a9be673,1.09583
1236,qmof-a0ac3c3,2.07902
1237,qmof-9a39004,1.33175
1238,qmof-8f0fcd4,0.453869
1239,qmof-f287e67,1.80408
1240,qmof-f1b0a1e,2.06963
1241,qmof-e3d0456,1.74043
1242,qmof-8bfc542,0.549481
1243,qmof-f16cf58,1.77125
1244,qmof-7886b6c,1.91406
1245,qmof-ca0b113,1.90908
1246,qmof-223769d,1.84059
1247,qmof-f5e3e49,2.06984
1248,qmof-ff4f709,2.60021
1249,qmof-30885c7,1.4292
1250,qmof-592ec32,1.99539
1251,qmof-85c3410,0.773842
1252,qmof-db4af19,0.996968
1253,qmof-f07cb9e,1.74453
1254,qmof-01a1b42,1.9122
1255,qmof-38c74f5,0.63051
1256,qmof-f0f7453,3.93822
1257,qmof-357e9e5,1.98407
1258,qmof-4912765,1.91721
1259,qmof-b654313,1.83246
1260,qmof-adc0e78,1.36477
1261,qmof-57e937f,0.969859
1262,qmof-1e272e4,1.44136
1263,qmof-23096ab,1.57423
1264,qmof-3979ca0,2.08953
1265,qmof-f3ce9b5,2.47519
1266,qmof-4d61b4b,1.94024
1267,qmof-406165e,0.993448
1268,qmof-1b500ca,1.50539
1269,qmof-d02ff27,1.546
1270,qmof-d33280e,2.2088
1271,qmof-1197fef,1.64518
1272,qmof-50ceacd,1.79219
1273,qmof-64386ed,1.96879
1274,qmof-b4192d1,0.797236
1275,qmof-c861c48,1.22042
1276,qmof-cfee5a8,1.58423
1277,qmof-9d96a3f,1.4674
1278,qmof-b4a0c42,0.495752
1279,qmof-6596653,1.5694
1280,qmof-4491693,1.55433
1281,qmof-e278422,2.0976
1282,qmof-d5accd9,1.77216
1283,qmof-e44d943,3.19876
1284,qmof-4fa0fbd,1.63021
1285,qmof-8c4b003,0.928506
1286,qmof-945b6a5,2.60257
1287,qmof-bf84f9f,1.63457
1288,qmof-875191b,1.29313
1289,qmof-69a8041,1.35631
1290,qmof-f2d47a2,2.14825
1291,qmof-42ad75b,0.612318
1292,qmof-01fd9b9,2.1479
1293,qmof-dad3c8f,1.80884
1294,qmof-1110e32,2.51597
1295,qmof-51f0dec,2.06676
1296,qmof-afb7457,1.53306
1297,qmof-c2c5615,0.762847
1298,qmof-f22081b,0.386712
1299,qmof-5a82cd3,2.01803
1300,qmof-3311ce4,0.67827
1301,qmof-5c1b397,0.95994
1302,qmof-ee4de36,3.07022
1303,qmof-dffc51c,1.43069
1304,qmof-9ea1107,2.18524
1305,qmof-5d93b3e,2.12798
1306,qmof-b7cf313,2.43194
1307,qmof-e7fbc5e,2.23665
1308,qmof-3d33384,2.16226
1309,qmof-7e5cbc5,1.38111
1310,qmof-96eb05f,1.51633
1311,qmof-d42e254,2.01194
1312,qmof-8a56cb4,1.81661
1313,qmof-6cf28ef,0.394946
1314,qmof-a96ee8e,1.49969
1315,qmof-41074b5,0.930076
1316,qmof-e65b4c0,0.774973
1317,qmof-e0e1070,1.49229
1318,qmof-bf397c9,2.55272
1319,qmof-1eea8fc,1.73
1320,qmof-0d15be0,1.57953
1321,qmof-aa98191,1.75596
1322,qmof-d5c8737,2.04625
1323,qmof-7953340,1.62084
1324,qmof-b0186a3,1.55606
1325,qmof-5e17bde,2.08778
1326,qmof-46c6f8b,0.960339
1327,qmof-0f835bb,1.50795
1328,qmof-e14a6bb,3.18133
1329,qmof-906d76c,2.48465
1330,qmof-fc8dd71,1.58519
1331,qmof-932bf8b,1.20256
1332,qmof-27238d0,2.16251
1333,qmof-6dfba5b,1.45376
1334,qmof-85b14f2,1.1428
1335,qmof-8bd360f,2.0538
1336,qmof-a9f6b42,1.73036
1337,qmof-112d725,1.07447
1338,qmof-63219c2,2.92241
1339,qmof-d2fbf4b,3.0285
1340,qmof-faedf85,1.73992
1341,qmof-ccd25e1,2.39168
1342,qmof-b63ba6c,1.3748
1343,qmof-7dda0f8,1.50013
1344,qmof-9747309,1.70885
1345,qmof-a353c59,0.758834
1346,qmof-2239292,1.18625
1347,qmof-7591011,2.97586
1348,qmof-c926dc5,1.28528
1349,qmof-b602563,2.63521
1350,qmof-7c1f909,2.31321
1351,qmof-c3298fb,0.736785
1352,qmof-6504d94,2.41893
1353,qmof-e8bc912,1.44982
1354,qmof-ccd6f85,1.52224
1355,qmof-6068c8d,1.75103
1356,qmof-8d4d40a,0.545526
1357,qmof-50c5905,2.08123
1358,qmof-cd5c084,2.77794
1359,qmof-0411cdf,1.37459
1360,qmof-14869a5,2.90841
1361,qmof-bb66e0f,2.20066
1362,qmof-4569029,1.85639
1363,qmof-3d5971c,1.67779
1364,qmof-8955ecc,0.777342
1365,qmof-581d608,1.08146
1366,qmof-214ad37,1.87238
1367,qmof-77ce500,1.69862
1368,qmof-80c7415,1.17968
1369,qmof-52d91e0,2.43394
1370,qmof-900fee9,0.717123
1371,qmof-05cbfaf,0.352475
1372,qmof-2cfe6c0,2.47192
1373,qmof-a33f06a,1.10591
1374,qmof-c0844b9,1.50346
1375,qmof-449b3ee,1.75162
1376,qmof-7338e21,0.801924
1377,qmof-f46f06e,2.14291
1378,qmof-94200c0,1.9552
1379,qmof-9a8fdd8,2.00213
1380,qmof-26a5292,0.738761
1381,qmof-74178b4,1.14393
1382,qmof-d2f0d63,2.12469
1383,qmof-6e1b2a5,1.53888
1384,qmof-4eb7b40,2.20279
1385,qmof-c376a8c,1.7734
1386,qmof-211f33e,0.729506
1387,qmof-37cc5d7,1.48951
1388,qmof-d65a785,1.2151
1389,qmof-f9f0858,2.4497
1390,qmof-e54c960,1.50321
1391,qmof-9d2f08c,1.86723
1392,qmof-43ba689,1.887
1393,qmof-245b3af,0.737858
1394,qmof-7003032,1.77491
1395,qmof-18e2d2f,1.10919
1396,qmof-8ad9c54,2.41817
1397,qmof-450de13,0.641318
1398,qmof-86b8399,1.72126
1399,qmof-08dfcd6,1.583
1400,qmof-35e46f1,2.02295
1401,qmof-d3b25c3,1.80041
1402,qmof-3d7169c,1.01895
1403,qmof-bdc4c33,1.81255
1404,qmof-fbc4c36,2.03703
1405,qmof-8a9ad79,2.85122
1406,qmof-c4a9fa1,1.92424
1407,qmof-29090e7,1.54234
1408,qmof-4a1e114,1.19783
1409,qmof-55d44ac,1.42288
1410,qmof-88da678,1.68903
1411,qmof-bed947e,1.04041
1412,qmof-00e335d,1.25252
1413,qmof-d01864e,2.11527
1414,qmof-e75ded3,1.94406
1415,qmof-320e8c9,2.00889
1416,qmof-d23a4a2,2.07624
1417,qmof-eac3337,1.71302
1418,qmof-8b992f5,1.47626
1419,qmof-72ca0f5,1.12905
1420,qmof-8e117f6,1.61514
1421,qmof-3751e61,0.552024
1422,qmof-d533d86,2.40662
1423,qmof-68ccdc0,2.63754
1424,qmof-e5d44b6,1.45996
1425,qmof-7d9565e,1.46166
1426,qmof-6822e8f,2.01687
1427,qmof-62da067,2.37752
1428,qmof-1dcac87,1.51358
1429,qmof-3eeea66,1.70447
1430,qmof-f9dc87c,1.95813
1431,qmof-3d4f57d,1.30709
1432,qmof-67845a0,1.29916
1433,qmof-dbf7ed3,0.62153
1434,qmof-504b995,0.860979
1435,qmof-abc0aa1,0.7584
1436,qmof-155c782,1.5341
1437,qmof-f7eae0a,1.64538
1438,qmof-2991840,1.6349
1439,qmof-057b7d1,1.56979
1440,qmof-611dbd4,1.69393
1441,qmof-7ffe660,1.62424
1442,qmof-e029d32,1.40512
1443,qmof-9213bc0,2.33962
1444,qmof-5e43007,1.73104
1445,qmof-9a9d4a3,2.74149
1446,qmof-21587e2,0.647606
1447,qmof-ed03ca8,1.88241
1448,qmof-938ce2b,1.81413
1449,qmof-d556b68,1.52667
1450,qmof-a1e2a57,1.01389
1451,qmof-fb27fc1,2.39689
1452,qmof-2f7f5e3,2.50972
1453,qmof-4caa2e3,1.7478
1454,qmof-7a9a91d,1.28684
1455,qmof-de1f55e,1.59244
1456,qmof-761ed66,1.56288
1457,qmof-a44751f,1.97379
1458,qmof-b46c893,1.56166
1459,qmof-ffeef76,1.7586
1460,qmof-630c138,1.78419
1461,qmof-a84e475,1.57568
1462,qmof-cbf7bfe,2.36184
1463,qmof-b8ce526,1.57928
1464,qmof-1f6b65e,1.58801
1465,qmof-edd221d,1.73007
1466,qmof-b5b8b3e,1.12105
1467,qmof-d2b40a4,1.26117
1468,qmof-7b942a4,1.40548
1469,qmof-32c07bc,0.731051
1470,qmof-2bd31fe,1.51388
1471,qmof-826a51f,0.726298
1472,qmof-6542f77,0.982927
1473,qmof-1710640,1.75384
1474,qmof-86dacbb,1.33582
1475,qmof-54963fa,1.55319
1476,qmof-f8c8bd4,1.78459
1477,qmof-051e7b6,2.31057
1478,qmof-192c920,2.91603
1479,qmof-a6e18ae,1.56185
1480,qmof-d7c1b0f,1.66763
1481,qmof-121c857,1.73495
1482,qmof-c14118a,1.68704
1483,qmof-0232ee4,1.97792
1484,qmof-a962785,1.18214
1485,qmof-10947da,1.52554
1486,qmof-66e3860,1.57959
1487,qmof-f2110a2,2.40874
1488,qmof-eeec9eb,2.59248
1489,qmof-f23f12a,1.69706
1490,qmof-0f6c4d4,2.59288
1491,qmof-21af6bf,1.45262
1492,qmof-e454c8c,2.02248
1493,qmof-b59ec06,2.1624
1494,qmof-fb59727,2.25536
1495,qmof-6840e6b,2.77045
1496,qmof-614fa01,2.39663
1497,qmof-0344ac0,1.7521
1498,qmof-8729357,1.63083
1499,qmof-22d43db,1.72285
1500,qmof-ff1391f,2.53388
1501,qmof-ecb63ad,2.51056
1502,qmof-dd2c6cc,2.28898
1503,qmof-e3eba30,1.72218
1504,qmof-81462ef,1.52202
1505,qmof-82e3584,1.54023
1506,qmof-4628b51,1.00039
1507,qmof-3f9c4e1,1.85824
1508,qmof-1c5e8ac,1.78061
1509,qmof-d8bc158,0.425579
1510,qmof-b5ec64a,1.64679
1511,qmof-cc8c19f,1.87583
1512,qmof-3836068,1.96241
1513,qmof-b2dbb73,1.91111
1514,qmof-beda623,1.79115
1515,qmof-fb08966,1.55835
1516,qmof-9968ce6,1.48043
1517,qmof-d079e7b,1.48451
1518,qmof-cf3daa8,1.08589
1519,qmof-30d0a05,0.694209
1520,qmof-034e9af,1.27733
1521,qmof-1954102,1.27292
1522,qmof-8c4d2f0,1.98605
1523,qmof-ef49ee3,1.31423
1524,qmof-11e62e0,2.67605
1525,qmof-4629fe7,2.35345
1526,qmof-5e6affb,2.72068
1527,qmof-2adaa4e,1.93349
1528,qmof-f481616,1.22859
1529,qmof-e4a5ede,2.83935
1530,qmof-0b7af5b,1.52168
1531,qmof-e6b4f28,2.51269
1532,qmof-5c0d0b5,1.36253
1533,qmof-35705d6,2.80564
1534,qmof-bac9b75,1.89518
1535,qmof-e95be2c,2.67924
1536,qmof-84f7c19,1.18551
1537,qmof-b16fea6,0.593797
1538,qmof-39f4852,2.51717
1539,qmof-0faa5f9,2.09478
1540,qmof-3a01552,0.95519
1541,qmof-a6ec3b8,1.80708
1542,qmof-c2422d6,1.26049
1543,qmof-e0a90af,0.552449
1544,qmof-0ca5226,1.8252
1545,qmof-42d2469,1.77238
1546,qmof-b41eac4,1.09786
1547,qmof-24e316a,0.941337
1548,qmof-992547a,1.54846
1549,qmof-167482e,1.11731
1550,qmof-c8f54f2,2.55737
1551,qmof-152c5b0,1.62354
1552,qmof-3a40928,1.19397
1553,qmof-a8b31b4,1.74264
1554,qmof-554f103,2.19761
1555,qmof-3bf519f,1.37303
1556,qmof-4f92624,1.97936
1557,qmof-2d4accf,1.71004
1558,qmof-8dad5f3,1.93026
1559,qmof-11cf4b9,1.74215
1560,qmof-39099d2,1.11768
1561,qmof-cc610f8,1.0979
1562,qmof-9d3a481,3.30799
1563,qmof-ac6e3d6,1.8674
1564,qmof-cbc2d33,1.45807
1565,qmof-324dab2,1.71353
1566,qmof-8ddb84d,1.83967
1567,qmof-2737c15,1.87691
1568,qmof-31364b1,2.11974
1569,qmof-249932b,2.05061
1570,qmof-e218f10,1.74621
1571,qmof-21c86a2,2.26358
1572,qmof-15083de,1.76367
1573,qmof-a075c95,1.80491
1574,qmof-a44c398,1.5504
1575,qmof-e3311db,1.78041
1576,qmof-28fe175,1.50307
1577,qmof-be62b7d,2.62899
1578,qmof-932ec8e,1.37302
1579,qmof-f4d0642,1.83357
1580,qmof-57c12cc,3.39899
1581,qmof-bd3dde7,1.91154
1582,qmof-e5e5d05,2.39296
1583,qmof-3119618,1.77402
1584,qmof-808f3e7,0.532887
1585,qmof-1a0cf71,2.31399
1586,qmof-363055b,1.56228
1587,qmof-885c941,1.8548
1588,qmof-7733b97,0.588497
1589,qmof-8aafb2a,1.32758
1590,qmof-f057986,2.367
1591,qmof-efe5d3e,2.49078
1592,qmof-fc36310,2.46098
1593,qmof-fa0b4a5,1.86723
1594,qmof-2ce9777,1.57556
1595,qmof-9d2e66b,1.88947
1596,qmof-a5c1558,1.63064
1597,qmof-209cb4f,2.60291
1598,qmof-6fa8209,0.424939
1599,qmof-16dd495,1.43711
1600,qmof-2ade6c7,2.10361
1601,qmof-ccdbd1a,1.38169
1602,qmof-ffc9870,2.90106
1603,qmof-5c6b152,1.53585
1604,qmof-fe4a7b4,2.14914
1605,qmof-a28fd01,1.67504
1606,qmof-0929129,1.07739
1607,qmof-d50d945,1.68764
1608,qmof-9d1ad9e,2.26083
1609,qmof-f07cf64,2.81342
1610,qmof-95efdd8,1.14841
1611,qmof-d441feb,1.63893
1612,qmof-1a5f532,1.13468
1613,qmof-d089c7c,2.21723
1614,qmof-1bc82b5,2.14423
1615,qmof-866f41f,2.60765
1616,qmof-1e91b84,2.00152
1617,qmof-5ee8a95,1.53287
1618,qmof-0f5c195,2.1777
1619,qmof-d382d2b,1.98183
1620,qmof-08b42cf,1.11058
1621,qmof-acf1aaf,2.51627
1622,qmof-6525c21,1.94739
1623,qmof-f39f138,1.84612
1624,qmof-1a36e21,1.85875
1625,qmof-1fbdf30,2.18458
1626,qmof-a1744fb,1.48319
